Model,Method,Task,Fold,Dimension,Effective_Rank,Embedding_Entropy,Spectral_Radius,Spectral_Gap,Fiedler_Value,ARI,Silhouette,MAE
CGCNN,cgcnn_emb,matbench_dielectric,0,8,7.879740006434417,2.0653622184727674,17.600957738211598,14.551304327142418,14.522950023218053,0.012282601263649526,0.1422095722761118,0.416130393743515
CGCNN,cgcnn_emb,matbench_dielectric,1,8,7.881111219637887,2.0689318229334392,17.37970236467581,14.143527728682157,13.997116490399348,-0.0048476392644213225,0.23409068007279868,0.4816587567329407
CGCNN,cgcnn_emb,matbench_dielectric,2,8,7.835435981975639,2.0621921229559463,17.50514035366723,14.691484341343905,14.559412870260482,-0.00843710451072606,0.19838125733837658,0.6333900690078735
CGCNN,cgcnn_emb,matbench_dielectric,3,8,7.908503337712247,2.069906815428853,17.62850770985821,14.610897915872311,14.513688851416715,-0.007099180457689071,0.22529312035344176,0.4796147644519806
CGCNN,cgcnn_emb,matbench_dielectric,4,8,7.895979721122222,2.072206907512529,17.38361034673798,14.248199006180473,14.320680823489813,-0.007196958266694831,0.16077622636021127,0.5495129823684692
CGCNN,cgcnn_emb,matbench_log_gvrh,0,8,7.8809423296015915,2.0748332295349368,18.68797281518264,15.557500985377409,15.327232468269155,-0.004943650760400519,0.1653965313678615,0.1072946935892105
CGCNN,cgcnn_emb,matbench_log_gvrh,1,8,7.8955187094596155,2.0677285003636294,18.42510167897067,15.078688175561105,15.180358282490952,0.02996350416790923,0.20033053107611734,0.130126342177391
CGCNN,cgcnn_emb,matbench_log_gvrh,2,8,7.90050646590924,2.0648017311780427,18.496665796330767,15.466813032137328,15.347177601910568,-0.006144714291685826,0.15433509211502172,0.1216098889708519
CGCNN,cgcnn_emb,matbench_log_gvrh,3,8,7.916843856497686,2.0738278812632664,18.581370425961413,15.639656561304228,15.523516049859218,-0.0030076202036550003,0.09100772720686541,0.1138070821762085
CGCNN,cgcnn_emb,matbench_log_gvrh,4,8,7.9144057680518,2.0727006041935745,18.427598686606828,15.531780544110505,15.508002170171727,0.02013647590739733,0.17599944603331655,0.1131841763854026
CGCNN,cgcnn_emb,matbench_log_kvrh,0,8,7.882963932293324,2.070086825322187,18.612640449756025,15.361126358030964,15.294220731711036,-0.019218638294293284,0.22779573417255858,0.090876817703247
CGCNN,cgcnn_emb,matbench_log_kvrh,1,8,7.892168975554052,2.0762945621806503,18.509692533735475,14.893922981985233,14.887905316696822,0.011533592108741322,0.23936346958544177,0.0929401218891143
CGCNN,cgcnn_emb,matbench_log_kvrh,2,8,7.897247756305571,2.0688435713871933,18.46327885881987,15.475683792361885,15.393950462766213,0.025112755317554403,0.16403830169541025,0.0866594761610031
CGCNN,cgcnn_emb,matbench_log_kvrh,3,8,7.955632669131802,2.076777800902752,18.422374551219203,15.525265202506404,15.50107366412129,0.0018907008104989504,0.20791616663000553,0.0883557051420211
CGCNN,cgcnn_emb,matbench_log_kvrh,4,8,7.921287801607825,2.0701843317174937,18.487388276045046,15.556573965243782,15.462313432357723,0.059584879954400746,0.15377617674670369,0.0895930007100105
CGCNN,cgcnn_emb,matbench_perovskites,0,8,7.860741627085157,2.062720999530205,12.40994253209182,10.51479850366754,10.120869400032966,0.03502619239145363,0.21234201421655108,0.0697182491421699
CGCNN,cgcnn_emb,matbench_perovskites,1,8,7.7822057861393645,2.05929053203989,12.278265509013933,10.038085166563139,10.040720715739576,0.01021209740769835,0.1776289985758763,0.0786404982209205
CGCNN,cgcnn_emb,matbench_perovskites,2,8,7.888712244927677,2.070243474697869,12.244518469186106,10.131752065860043,10.050850317624091,0.042505303525818786,0.24821629529202566,0.0700287371873855
CGCNN,cgcnn_emb,matbench_perovskites,3,8,7.872536526804887,2.0657496137976095,12.183857050143905,10.134838454877794,10.102552187342521,0.0549609967170982,0.19330567702921447,0.0761086791753768
CGCNN,cgcnn_emb,matbench_perovskites,4,8,7.8578845820755046,2.0655179572762274,12.260728359620467,10.178263008558234,9.939557840545637,0.02716126776694113,0.14870888302237598,0.0780360549688339
CGCNN,cgcnn_emb,matbench_mp_gap,0,8,7.891124178537116,2.067513733299864,18.56254617236729,15.66974800624793,15.384630312859745,0.07195260700694417,0.19771243501273608,0.3424437344074249
CGCNN,cgcnn_emb,matbench_mp_gap,1,8,7.862160113454477,2.0690167769340198,18.761194374014483,15.381048951707506,15.12498313781564,0.00528484041446465,0.15373284241192778,0.3417320251464844
CGCNN,cgcnn_emb,matbench_mp_gap,2,8,7.856245425750366,2.067007146674767,18.569892800954392,15.089041300655577,15.178770328756077,0.03638745260255084,0.23311807283353034,0.3622309863567352
CGCNN,cgcnn_emb,matbench_mp_gap,3,8,7.916638489484063,2.066858311764777,18.361391595057377,15.235206025131266,15.260471869914495,0.018438593017884246,0.06481484951531039,0.3807125389575958
CGCNN,cgcnn_emb,matbench_mp_gap,4,8,7.890077230193091,2.072759545116868,18.890176470446587,15.63385788068856,15.357166468636969,0.08302948366039849,0.2644465318273583,0.3407089114189148
CGCNN,cgcnn_emb,matbench_mp_e_form,0,8,7.897892003301738,2.06793446802583,18.478754170170227,15.384961889642652,15.296802273404156,-0.0033028764805414553,0.14597237615979555,0.2065497040748596
CGCNN,cgcnn_emb,matbench_mp_e_form,1,8,7.872327151395502,2.065717301917234,18.66281690103407,15.427627784592662,15.243340190350873,0.010487934778155598,0.13181113811587902,0.176656037569046
CGCNN,cgcnn_emb,matbench_mp_e_form,2,8,7.883526760640018,2.0633601822619543,18.46646697183403,15.177949385449775,15.23655312928126,0.0040330024567233275,0.21987488216194664,0.2023722380399704
CGCNN,cgcnn_emb,matbench_mp_e_form,3,8,7.9172443303908056,2.0693544030612,18.41775304437195,15.176235158404275,15.2635702635247,0.06492412576828417,0.2388418467290725,0.2021406292915344
CGCNN,cgcnn_emb,matbench_mp_e_form,4,8,7.894307208762164,2.062109757173001,18.757661251264366,15.662324007691561,15.04326897737079,0.06786299508412934,0.17017495729109008,0.1415694653987884
CGCNN,cgcnn_emb,matbench_jdft2d,0,16,15.46912291345995,2.756527206812529,16.448541276444654,14.776156628253645,14.606508537800305,0.005023335480365451,0.09620532559357388,33.801387786865234
CGCNN,cgcnn_emb,matbench_jdft2d,1,16,15.58171242677656,2.760486778769577,16.245280879711196,14.83569757800513,14.517764645589244,0.005835836707585152,0.08944262738321347,60.42766571044922
CGCNN,cgcnn_emb,matbench_jdft2d,2,16,15.528933233601142,2.7627190670619695,16.20870972117711,14.90176482108653,14.551098089737422,0.025294260615950834,0.07460424867332432,75.69554138183594
CGCNN,cgcnn_emb,matbench_jdft2d,3,16,15.483695562649794,2.7604092573782006,16.017863741806984,14.538904628126886,14.361877668606725,0.0062764726162332545,0.06554021833840894,40.55635452270508
CGCNN,cgcnn_emb,matbench_jdft2d,4,16,15.556837202729474,2.7626309701688507,16.353882854681572,14.821698112034884,14.485262397381788,0.020330214001268183,0.10458072981617147,55.61809539794922
CGCNN,cgcnn_emb,matbench_phonons,0,16,15.337300490936226,2.7535754742432346,13.235120860475627,11.818722832315327,11.721626027324035,-0.017135499207606972,0.06688826892845524,130.562744140625
CGCNN,cgcnn_emb,matbench_phonons,1,16,15.500015190548261,2.760165057453311,13.567216505400204,12.345865490392619,12.186144185286967,0.0004483299708585519,0.06792779718194963,74.40170288085938
CGCNN,cgcnn_emb,matbench_phonons,2,16,15.459318542684287,2.7642324241586076,13.271643747567339,12.092819862336702,12.012306780470938,0.018373729476153244,0.07727814821706709,99.0715789794922
CGCNN,cgcnn_emb,matbench_phonons,3,16,15.501647258639753,2.7633556281594016,13.637716065126703,12.236797889960055,12.073841069686697,-0.03721138758125981,0.06446943347849166,89.39512634277344
CGCNN,cgcnn_emb,matbench_phonons,4,16,15.466223260751097,2.7454767078221414,13.493780760075275,12.192854557730398,12.117743355118257,-0.012915761801348725,0.10721329639735348,97.2642822265625
CGCNN,cgcnn_emb,matbench_dielectric,0,16,15.461506661306245,2.7641606064685895,17.042223328354854,15.460834741055665,15.348912061559915,0.008435790952995282,0.061190167257406426,0.3809032738208771
CGCNN,cgcnn_emb,matbench_dielectric,1,16,15.565857735239067,2.758823519556399,16.77951745458497,15.120443883986066,14.879259195714845,-0.0037487133002504264,0.08981955810222639,0.494316041469574
CGCNN,cgcnn_emb,matbench_dielectric,2,16,15.52185392878673,2.7611326748795255,17.141767436589067,15.5289860318306,15.232018383189454,-0.0018252229946354316,0.12295482395350446,0.5793142318725586
CGCNN,cgcnn_emb,matbench_dielectric,3,16,15.64032497131875,2.7650040930487743,17.029095188376555,15.444001716664005,15.160916425046597,0.010395686919379324,0.14253296854275152,0.5216547250747681
CGCNN,cgcnn_emb,matbench_dielectric,4,16,15.54292761293196,2.7603963848888857,16.90055792126007,15.426643892676276,15.011213701391332,0.027854621768577698,0.07655252665428941,0.5217497944831848
CGCNN,cgcnn_emb,matbench_log_gvrh,0,16,15.553024938931603,2.7579884431967487,17.932024640446908,16.12195164518632,16.014226241765126,0.019130390392689867,0.01230280692868315,0.1119535788893699
CGCNN,cgcnn_emb,matbench_log_gvrh,1,16,15.586895846886572,2.764612900301468,17.921233981994074,16.318298566635566,16.157047825638404,-0.01738457498998107,0.09685176300690294,0.111732006072998
CGCNN,cgcnn_emb,matbench_log_gvrh,2,16,15.53867213813151,2.761609823756563,17.88447447754379,16.320004637536996,15.986124307014615,-0.017575733107244272,0.07133213874306427,0.1137584596872329
CGCNN,cgcnn_emb,matbench_log_gvrh,3,16,15.59239461157992,2.761588401022138,17.850075411575318,16.21070669219766,16.009517226682938,0.025440313111545987,0.03577840680957589,0.1262623965740203
CGCNN,cgcnn_emb,matbench_log_gvrh,4,16,15.6023070430152,2.7652586994922532,17.80670405903827,16.191408465133303,16.029700072890332,0.0009097907481279305,0.09820281561787063,0.1158003658056259
CGCNN,cgcnn_emb,matbench_log_kvrh,0,16,15.633300452433241,2.766657503938396,17.789622350081093,16.139555328361627,16.12795935350849,-0.016853857198448802,0.04969332439892444,0.083310067653656
CGCNN,cgcnn_emb,matbench_log_kvrh,1,16,15.541425877541593,2.760005045180403,17.917004940270562,16.204379456249306,16.074414270251953,0.0036301684031190616,0.06240030399108791,0.0862595736980438
CGCNN,cgcnn_emb,matbench_log_kvrh,2,16,15.591652350361661,2.753855989913627,17.918340679150955,16.349856595734323,16.13594605158698,0.016819876105959912,0.051346300206927875,0.0844942256808281
CGCNN,cgcnn_emb,matbench_log_kvrh,3,16,15.565473571160576,2.7587659358274674,17.80052553165487,16.01977118316301,15.927226096896023,-0.021091508062129227,0.033355793949821494,0.0883329510688781
CGCNN,cgcnn_emb,matbench_log_kvrh,4,16,15.640195939360604,2.7512739553259618,17.925860218921557,16.535843472599055,16.240557588653996,-0.026901632005209394,0.04346938274558029,0.0871691480278968
CGCNN,cgcnn_emb,matbench_perovskites,0,16,15.55492544056588,2.761148727095557,11.76638956801552,10.726097124112325,10.549615702489783,-0.026452822328681524,0.11724974590915875,0.0651943013072013
CGCNN,cgcnn_emb,matbench_perovskites,1,16,15.369346421106423,2.759749201149346,11.773259788573915,10.702799874622174,10.561024594670316,-0.024054585405342895,0.10948265709111936,0.0640009269118309
CGCNN,cgcnn_emb,matbench_perovskites,2,16,15.33152920831063,2.7619148407019942,11.895716015826135,10.807910484900393,10.451573214037849,0.01188212927756654,0.08548961936053205,0.0643138587474823
CGCNN,cgcnn_emb,matbench_perovskites,3,16,15.39667902601836,2.7591960774654094,11.798004179566757,10.73556838083423,10.516765817569663,-0.02873272021567465,0.024426032112021313,0.0627612099051475
CGCNN,cgcnn_emb,matbench_perovskites,4,16,15.504186154347977,2.7596063080380513,11.790706293867798,10.709729313243416,10.542701707918445,-0.008567937610933172,0.1102455772550109,0.0664164498448371
CGCNN,cgcnn_emb,matbench_mp_gap,0,16,15.514217333505908,2.7607967786005476,17.893060207885874,16.22991918411331,16.074193211562335,0.011465945334894425,0.10991771568717515,0.3022975027561188
CGCNN,cgcnn_emb,matbench_mp_gap,1,16,15.629255469749536,2.760571927365338,17.823075501970063,16.305507003300608,16.153590532973606,0.032314330303864866,0.08374972192965692,0.2991625666618347
CGCNN,cgcnn_emb,matbench_mp_gap,2,16,15.605541320474797,2.7570643615799826,17.767435352643403,16.046831342974,15.93422672048066,0.004244493539532704,0.08045288194219426,0.312005341053009
CGCNN,cgcnn_emb,matbench_mp_gap,3,16,15.61241864320879,2.7559144462575205,17.951659996711285,16.26572799223862,16.004061763499976,-0.007984199689036433,0.08974244830968635,0.3263181746006012
CGCNN,cgcnn_emb,matbench_mp_gap,4,16,15.614779395381749,2.761591451373514,18.0327064747136,16.303075516768395,16.068887906714632,0.0373696448212968,0.08278464750214728,0.3037856817245483
CGCNN,cgcnn_emb,matbench_mp_e_form,0,16,15.613490335837955,2.7653132693948193,17.860406817035837,16.32413152303869,16.1750603436598,0.04698577954912088,0.08607909088350445,0.1088057234883308
CGCNN,cgcnn_emb,matbench_mp_e_form,1,16,15.589240003404507,2.760316805208495,17.842780746292096,16.24091202493855,16.127719206337694,-0.012911024523230842,-0.024884455858339226,0.1544148921966552
CGCNN,cgcnn_emb,matbench_mp_e_form,2,16,15.518459086483574,2.7598713481613775,17.884136930845656,16.19755781554667,16.00672114645512,0.0024487418761333702,0.05629595474669674,0.1552591174840927
CGCNN,cgcnn_emb,matbench_mp_e_form,3,16,15.577609235287834,2.7622857675850048,17.99354577783413,16.167042704483748,15.956129826760936,0.01995067443750947,0.08783319646522472,0.1876784414052963
CGCNN,cgcnn_emb,matbench_mp_e_form,4,16,15.665836044670671,2.765166786154981,17.876094624474785,16.33750453782248,16.14500134215173,0.0006796776386056899,0.07039872837837254,0.108472928404808
CGCNN,cgcnn_emb,matbench_jdft2d,0,32,29.859923339958673,3.451382487268431,16.133167496826015,15.277434926042291,14.895883649599904,-0.03070228230174529,-0.008472307019365365,35.546417236328125
CGCNN,cgcnn_emb,matbench_jdft2d,1,32,30.039342697304956,3.444789531363197,15.799667499862464,15.01776145920442,14.871019181301714,0.02009976309942467,0.008766285729254598,60.74628448486328
CGCNN,cgcnn_emb,matbench_jdft2d,2,32,30.021692577098197,3.4488632042952543,15.840180296995245,15.090485028970047,14.889142864237106,-0.012819837843529535,-0.017102435024073416,74.09516906738281
CGCNN,cgcnn_emb,matbench_jdft2d,3,32,29.924375294490883,3.449132699437685,15.634246082136672,14.755015893522488,14.634427119093237,0.012591038748443887,0.024467512502705506,45.19647979736328
CGCNN,cgcnn_emb,matbench_jdft2d,4,32,30.214024171172134,3.4527661057329757,16.075892467156244,15.127575573361256,15.031380598015636,-0.028662671535646125,-0.005283200492272713,54.82109069824219
CGCNN,cgcnn_emb,matbench_phonons,0,32,29.285773592553454,3.4489948438480416,13.136588208220504,12.354107093788816,12.216216942708051,-0.0016473177591044025,0.031004271565870364,128.8140106201172
CGCNN,cgcnn_emb,matbench_phonons,1,32,29.78023792852145,3.4545101859940153,13.28890091550035,12.532521445719878,12.438395874459053,-0.018689128718083706,0.018468097214352473,83.5193099975586
CGCNN,cgcnn_emb,matbench_phonons,2,32,29.708556465385488,3.4476853072821187,13.153443354891907,12.5744362676523,12.36186878685285,0.014455242467158276,-0.030032537646256633,106.9537353515625
CGCNN,cgcnn_emb,matbench_phonons,3,32,29.519436190964512,3.448889462241577,13.298364752127632,12.642028516865809,12.520352821196958,-0.01009466635880859,0.011929267680338272,99.46365356445312
CGCNN,cgcnn_emb,matbench_phonons,4,32,29.62794792539845,3.450299951203194,13.266894338783404,12.535000920924626,12.533110353605005,-0.03763982375883535,0.007612517153301447,101.67054748535156
CGCNN,cgcnn_emb,matbench_dielectric,0,32,30.059529882533322,3.450170611204835,16.656711288234213,15.741973145887787,15.622659212552627,0.012249983108848068,0.02341776999409728,0.3890386521816253
CGCNN,cgcnn_emb,matbench_dielectric,1,32,30.040943000880784,3.4522897144970486,16.45244785132736,15.45150227796712,15.400427222491656,-0.0003044740598975041,0.03045592632638743,0.5022698044776917
CGCNN,cgcnn_emb,matbench_dielectric,2,32,30.08668024408979,3.456826296648207,16.683387642912678,15.858479865377118,15.686297862012466,-0.016592535841721823,0.003803353688197146,0.5623272657394409
CGCNN,cgcnn_emb,matbench_dielectric,3,32,30.081712577555113,3.4539018680651066,16.73942099444507,15.824859411410355,15.701697086635194,0.003035853249339421,0.011605311710825333,0.5090243220329285
CGCNN,cgcnn_emb,matbench_dielectric,4,32,30.186058246742327,3.452490875813594,16.524306148869144,15.71938586398067,15.453222644817549,-0.005601447565101093,0.004935166813652814,0.5738855600357056
CGCNN,cgcnn_emb,matbench_log_gvrh,0,32,30.252223771711208,3.4567130703317503,17.5342726872797,16.58239426320965,16.4599180110892,-0.01016563860899327,-0.0007088641131604413,0.1121407896280288
CGCNN,cgcnn_emb,matbench_log_gvrh,1,32,30.179233341638298,3.4578342277761953,17.573737652343098,16.78328781833641,16.567359429276667,0.03811515176362866,0.028323334339330614,0.1134194433689117
CGCNN,cgcnn_emb,matbench_log_gvrh,2,32,30.32313033190625,3.453754553758708,17.46929716884435,16.592982887260412,16.52376889601095,-0.01318751121974122,0.05027604404762798,0.1180738732218742
CGCNN,cgcnn_emb,matbench_log_gvrh,3,32,30.13002697256088,3.45583985986766,17.5269786272744,16.591723638324417,16.416499866159068,-0.016987826270459912,0.009048721620562571,0.1097217425704002
CGCNN,cgcnn_emb,matbench_log_gvrh,4,32,30.24497722638089,3.454220847982462,17.51860025820929,16.65877701376108,16.48697693669122,-0.026782162335579084,0.017361666249114054,0.1154986247420311
CGCNN,cgcnn_emb,matbench_log_kvrh,0,32,30.466572488500557,3.451719565550213,17.49451268330898,16.681329069002995,16.544568430882272,-0.00778091488713034,0.04476461218566622,0.0815345719456672
CGCNN,cgcnn_emb,matbench_log_kvrh,1,32,30.37412016333409,3.4537333517183586,17.43837135321906,16.59226020504769,16.538339653007586,0.00107818164665292,0.0021093667690837963,0.0838582813739776
CGCNN,cgcnn_emb,matbench_log_kvrh,2,32,30.164123268752686,3.449737875688031,17.544334165366013,16.614142185480414,16.532567248827853,0.016723234372358547,0.00025029489860275186,0.0820081457495689
CGCNN,cgcnn_emb,matbench_log_kvrh,3,32,30.139024458096724,3.455217852816937,17.586331701339944,16.59900170178391,16.52335369679395,0.01807284100872888,0.014032116812100643,0.0887938886880874
CGCNN,cgcnn_emb,matbench_log_kvrh,4,32,30.3450297264237,3.4569004020291034,17.50103112396387,16.540144074259743,16.483980722092237,0.02486979692357382,0.014414005286592662,0.0874972566962242
CGCNN,cgcnn_emb,matbench_perovskites,0,32,29.318671747730885,3.4462632974611687,11.69361724093652,11.056878361861223,10.89176343182666,0.0565690971243736,-0.01218673638393035,0.063635379076004
CGCNN,cgcnn_emb,matbench_perovskites,1,32,29.087197188178028,3.443572618001934,11.67688177586983,11.10584955514833,10.891993799881302,-0.0005993819487774082,0.02326619183097211,0.0622174404561519
CGCNN,cgcnn_emb,matbench_perovskites,2,32,29.366391855649237,3.44515706196801,11.542392569958688,10.965739059898029,10.83216742389355,-0.016017931336103214,0.03028927128185583,0.0603139661252498
CGCNN,cgcnn_emb,matbench_perovskites,3,32,29.224306777534522,3.45104309267711,11.590161723868173,11.063070006754561,10.969461748525848,-0.015313502978900162,0.020708486364848677,0.0604740343987941
CGCNN,cgcnn_emb,matbench_perovskites,4,32,29.570331686049038,3.45735887019977,11.687352778112293,11.08409907102205,10.938447484341806,-0.044406111622393864,0.04235791376382906,0.0585333481431007
CGCNN,cgcnn_emb,matbench_mp_gap,0,32,30.341341699730712,3.4541605983658705,17.640542832689754,16.794854125766154,16.27869461939884,0.01885852827468711,-0.008139352080334656,0.2840562760829925
CGCNN,cgcnn_emb,matbench_mp_gap,1,32,30.524923382919813,3.458927682449219,17.508514963013774,16.67803528152536,16.520773717677294,-0.02287795432103515,0.03945365699882376,0.285664290189743
CGCNN,cgcnn_emb,matbench_mp_gap,2,32,30.483496935995728,3.456721299874477,17.550669822089237,16.69140341330675,16.542037968662726,0.02793618091068516,0.002311073074043745,0.2744719982147217
CGCNN,cgcnn_emb,matbench_mp_gap,3,32,30.390639657908807,3.4526904746307068,17.43881665629923,16.523690630956487,16.492190893186226,-0.000437625817422509,0.006836459064978158,0.2705320417881012
CGCNN,cgcnn_emb,matbench_mp_gap,4,32,30.521912060908157,3.4543273107030807,17.45846931519002,16.648712649801215,16.59047287505732,-0.008016353360856146,0.006623023281933078,0.2996885180473327
CGCNN,cgcnn_emb,matbench_mp_e_form,0,32,30.168890672916742,3.458094778653134,17.65506611320657,16.79234715404643,16.5602029589773,-0.017294782319707543,0.030729997411715813,0.1084669008851051
CGCNN,cgcnn_emb,matbench_mp_e_form,1,32,30.129425342130272,3.455431164565616,17.541538983228833,16.68523276976055,16.559489353073545,0.014331146089126846,0.04793883044893513,0.164422795176506
CGCNN,cgcnn_emb,matbench_mp_e_form,2,32,30.383905702003148,3.452779120234569,17.449989717367693,16.509047919984376,16.451926736930126,-0.012761912203252986,-0.027780417194644837,0.1124444231390953
CGCNN,cgcnn_emb,matbench_mp_e_form,3,32,30.234268369379876,3.4576086595219997,17.48446304716498,16.59439860626942,16.465308620046944,-0.00877427911900116,-0.007088024117500568,0.1342375129461288
CGCNN,cgcnn_emb,matbench_mp_e_form,4,32,30.28026225799799,3.453015210542779,17.618936576933905,16.70702369692051,16.51684479729189,0.006826474165326219,0.006108472908379585,0.1477042734622955
CGCNN,cgcnn_emb,matbench_jdft2d,0,64,54.83692961065815,4.144938150678881,15.910627541448617,15.437239714606559,15.337774065937081,0.007164334205698993,-0.04282277249519427,39.9987907409668
CGCNN,cgcnn_emb,matbench_jdft2d,1,64,54.36128362802501,4.141632084897981,15.716804773628562,15.34176626289118,15.216361205440835,0.0025755708759670577,-0.003195548741354344,59.28761672973633
CGCNN,cgcnn_emb,matbench_jdft2d,2,64,54.13549490831842,4.149142856916946,15.70759417144783,15.24236516965782,15.168709245799173,-0.03263899447569814,-0.010004856836458114,73.4526596069336
CGCNN,cgcnn_emb,matbench_jdft2d,3,64,54.221820682104735,4.148783037620825,15.482973715809392,15.017212424817053,14.95389104892371,-0.02106337288844244,-0.019636621476592474,45.78426742553711
CGCNN,cgcnn_emb,matbench_jdft2d,4,64,54.60607172410726,4.14105851679698,15.964954550076028,15.50138206305104,15.355095192469326,-0.0019441605866683048,-0.019504702955637658,60.12865829467773
CGCNN,cgcnn_emb,matbench_phonons,0,64,50.827757161836615,4.1430873759099525,13.05495361850653,12.707262144947663,12.567939550100927,-0.02485549931182842,0.0024201455007609577,119.00798034667967
CGCNN,cgcnn_emb,matbench_phonons,1,64,51.393759814835825,4.147083685403363,13.18478755830086,12.849490937626681,12.731095016665764,-0.004222566679138382,-0.017549620936371392,81.0521469116211
CGCNN,cgcnn_emb,matbench_phonons,2,64,50.86032291419674,4.140810177691064,12.98760383779089,12.683074023659469,12.605019877301743,-0.018230882622665735,0.003369694793993979,103.31771850585938
CGCNN,cgcnn_emb,matbench_phonons,3,64,51.10847789377234,4.14068150461698,13.180950197643279,12.86819282237439,12.729119902320194,-0.03763579731064347,-0.03174320315468526,80.66278839111328
CGCNN,cgcnn_emb,matbench_phonons,4,64,51.085686812585315,4.141212400407845,13.192310999109612,12.840568405159074,12.717853991969013,-0.022672312353491646,0.0022997509129246726,104.77315521240234
CGCNN,cgcnn_emb,matbench_dielectric,0,64,55.168440556192806,4.149157831849141,16.55626823905804,16.09358343405435,15.953245023390455,-0.003939958698672585,-0.0028622887569586504,0.3254705965518951
CGCNN,cgcnn_emb,matbench_dielectric,1,64,55.409825815121884,4.1469231710885115,16.31832571689825,15.870155879147111,15.800389258320353,0.0120276088293583,0.005090159475026937,0.4483510851860046
CGCNN,cgcnn_emb,matbench_dielectric,2,64,55.11984096787917,4.150409809121353,16.568389856738555,16.165775688400785,16.03169245064813,-0.017558738891143982,0.01811650518870363,0.5703772306442261
CGCNN,cgcnn_emb,matbench_dielectric,3,64,55.24736748544728,4.148635033916006,16.56409194174976,16.10931268518755,15.98532854803117,-0.001652320373589845,-0.018078811123262557,0.4650889039039612
CGCNN,cgcnn_emb,matbench_dielectric,4,64,55.14289879157291,4.145457723753243,16.348022116944318,15.941854746745841,15.735770235100146,0.028207686065197798,-0.04481249569212587,0.5120862722396851
CGCNN,cgcnn_emb,matbench_log_gvrh,0,64,55.80978299499344,4.148741034743654,17.41137333816337,16.92601441030911,16.74557724448354,-0.018100051515531238,0.01083989136245969,0.1097190305590629
CGCNN,cgcnn_emb,matbench_log_gvrh,1,64,55.80350957331276,4.145582610313335,17.4424569800604,16.979734655786615,16.833723042769208,0.025173237286144932,-0.003767101458419215,0.1145860999822616
CGCNN,cgcnn_emb,matbench_log_gvrh,2,64,55.624602613754035,4.147669498651746,17.386351657807065,16.910661099657563,16.65990561335849,-0.018366342257734692,4.421178260604897e-05,0.1095109432935714
CGCNN,cgcnn_emb,matbench_log_gvrh,3,64,55.71030995698355,4.147911930643239,17.35853811784583,16.81038286878358,16.739163381918118,0.04754584778178958,-0.00019266800723983222,0.1089983358979225
CGCNN,cgcnn_emb,matbench_log_gvrh,4,64,56.010712457619874,4.147711777963972,17.46432805973871,17.031977797514838,16.75650308967863,-0.007022197947957711,-0.00100461014151224,0.1158714815974235
CGCNN,cgcnn_emb,matbench_log_kvrh,0,64,55.77404074002549,4.149160359918035,17.466063110665328,16.973399549618495,16.711901701197803,0.01974162712568836,-0.027500469794978572,0.0803012996912002
CGCNN,cgcnn_emb,matbench_log_kvrh,1,64,55.767837125401854,4.145620093634076,17.353999613670684,16.850319265961403,16.69785641849742,-0.005199835515407166,0.01402401670572548,0.085229568183422
CGCNN,cgcnn_emb,matbench_log_kvrh,2,64,55.61342301012011,4.146893414018682,17.40459225494514,16.940071791535473,16.66537423379768,0.03939132459492405,0.018458330055779865,0.0819451212882995
